
# Surface 0 of 1 surfaces

# Curve title: "'double_integral1_data.txt' using 'x':'y':'value'"

# IsoCurve 0, 24 points
# x y z type
8.1818200e-01 1.0000000e+00 4.6598000e-02 i
8.1818200e-01 1.0000000e+00 2.9560000e-02 i
9.0909100e-01 1.0000000e+00 2.9560000e-02 i
9.0909100e-01 1.0000000e+00 1.0127000e-02 i
1.0000000e+00 1.0000000e+00 1.0127000e-02 i
1.0000000e+00 1.0000000e+00 0.0000000e+00 i

# IsoCurve 2, 24 points
# x y z type
0.0000000e+00 9.0909100e-01 0.0000000e+00 i
0.0000000e+00 9.0909100e-01 1.0127000e-02 i
